Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	x1	x2	x3	x4	x5
326	337	1	1	1.36	-0.5	-0.1	0.3	1.0	-0.1	Generation 14.
327	338	1	1	0.53	0.4	0.4	0.2	0.4	0.1	Generation 14.
328	339	1	1	1.01	-0.3	-0.9	0.3	-0.1	0.1	Generation 14.
329	340	1	1	2.3	-1.0	1.0	0.1	0.2	-0.5	Generation 14.
330	341	1	1	0.66	-0.4	0.4	0.3	0.0	-0.5	Generation 14.
331	342	1	1	1.86	1.0	0.5	0.3	-0.6	-0.4	Generation 14.
332	343	1	1	0.9	-0.2	-0.1	0.0	-0.9	0.2	Generation 14.
333	344	1	1	2.07	0.5	0.3	0.3	1.0	-0.8	Generation 14.
334	345	1	1	1.08	-0.3	0.4	0.9	0.1	-0.1	Generation 14.
335	346	1	1	0.78	-0.5	0.2	0.0	0.0	-0.7	Generation 14.
336	347	1	1	1.34	0.5	0.0	-1.0	0.0	0.3	Generation 14.
337	348	1	1	0.07	0.2	-0.1	-0.1	0.0	-0.1	Generation 14.
338	349	1	1	1.11	0.1	-0.3	1.0	0.1	0.0	Generation 14.
339	350	1	1	0.46	-0.4	0.2	0.3	0.4	0.1	Generation 14.
340	351	1	1	0.35	-0.1	-0.1	-0.2	-0.5	0.2	Generation 15.
340	352	1	1	0.27	0.4	-0.1	-0.1	0.0	0.3	Generation 15.
340	353	1	1	0.64	0.4	0.4	-0.4	0.0	0.4	Generation 15.
341	354	1	1	0.66	0.0	0.5	0.4	0.5	0.0	Generation 15.
342	355	1	1	0.78	-0.2	0.3	0.6	0.2	-0.5	Generation 15.
343	356	1	1	1.2	-0.6	0.8	0.2	0.0	-0.4	Generation 15.
344	357	1	1	1.09	0.0	0.3	1.0	0.0	0.0	Generation 15.
345	358	1	1	1.89	0.3	0.8	0.4	0.0	1.0	Generation 15.
346	359	1	1	0.59	0.3	-0.7	-0.1	0.0	0.0	Generation 15.
347	360	1	1	1.39	-0.6	-1.0	-0.1	-0.1	-0.1	Generation 15.
348	361	1	1	0.55	0.5	-0.1	0.2	0.0	-0.5	Generation 15.
349	362	1	1	0.39	0.3	0.4	0.2	0.3	-0.1	Generation 15.
350	363	1	1	0.43	-0.1	0.4	0.5	-0.1	0.0	Generation 15.
351	364	1	1	1.75	-0.2	-0.9	0.3	0.0	0.9	Generation 15.
352	365	1	1	0.79	0.5	0.7	-0.1	0.2	0.0	Generation 15.
352	366	1	1	0.7	-0.3	0.6	0.3	0.0	-0.4	Generation 15.
353	367	1	1	0.29	-0.4	-0.2	0.0	-0.3	0.0	Generation 15.
354	368	1	1	2.02	-0.2	0.4	1.0	-0.9	0.1	Generation 15.
355	369	1	1	1.89	-1.0	-0.5	0.0	0.0	-0.8	Generation 15.
356	370	1	1	0.39	-0.3	0.4	0.3	0.2	0.1	Generation 15.
357	371	1	1	0.3	-0.5	0.2	0.0	0.0	0.1	Generation 15.
358	372	1	1	1.91	1.0	0.3	-0.8	0.3	0.3	Generation 15.
359	373	1	1	0.43	0.3	0.4	-0.1	0.4	-0.1	Generation 15.
360	374	1	1	0.31	0.2	0.5	-0.1	0.1	0.0	Generation 15.
360	375	1	1	1.06	-0.9	0.2	0.2	0.4	0.1	Generation 15.
361	376	1	1	1.09	-0.4	0.8	0.0	-0.5	0.2	Generation 16.
361	377	1	1	0.27	0.4	-0.1	-0.1	0.0	0.3	Generation 16.
362	378	1	1	0.34	0.4	0.4	-0.1	0.0	-0.1	Generation 16.
363	379	1	1	0.44	0.3	0.5	-0.1	0.3	0.0	Generation 16.
363	380	1	1	0.51	-0.1	0.3	0.4	0.5	0.0	Generation 16.
364	381	1	1	1.89	-0.8	0.4	1.0	0.3	0.0	Generation 16.
365	382	1	1	0.26	0.3	0.4	-0.1	0.0	0.0	Generation 16.
366	383	1	1	0.37	0.2	0.4	-0.4	0.0	0.1	Generation 16.
367	384	1	1	1.25	0.3	-1.0	-0.4	0.0	0.0	Generation 16.
368	385	1	1	1.52	-0.5	-1.0	-0.1	-0.5	-0.1	Generation 16.
369	386	1	1	1.18	-0.7	-0.1	0.2	0.0	-0.8	Generation 16.
370	387	1	1	0.66	0.3	-0.4	0.4	0.3	-0.4	Generation 16.
371	388	1	1	1.63	-0.1	-0.9	0.8	0.4	0.1	Generation 16.
372	389	1	1	0.94	-0.2	-0.9	-0.1	-0.2	0.2	Generation 16.
373	390	1	1	2.64	1.0	1.0	0.0	0.0	-0.8	Generation 16.
374	391	1	1	0.43	-0.3	0.5	0.3	0.0	0.0	Generation 16.
375	392	1	1	0.35	-0.3	-0.3	0.0	-0.4	-0.1	Generation 16.
376	393	1	1	0.26	-0.2	-0.1	0.1	-0.4	0.2	Generation 16.
377	394	1	1	1.33	-0.2	0.0	0.8	0.1	-0.8	Generation 16.
378	395	1	1	0.44	-0.3	0.3	-0.5	0.1	0.0	Generation 16.
378	396	1	1	0.33	-0.5	0.2	0.0	0.0	0.2	Generation 16.
379	397	1	1	0.43	0.5	0.0	0.3	0.0	0.3	Generation 16.
380	398	1	1	1.06	0.2	-0.1	-0.1	1.0	0.0	Generation 16.
381	399	1	1	0.8	-0.7	-0.2	0.5	0.1	-0.1	Generation 16.
382	400	1	1	1.1	-0.5	0.2	0.8	0.4	0.1	Generation 16.
383	401	1	1	0.4	-0.1	-0.1	-0.3	-0.5	0.2	Generation 17.
384	402	1	1	1.36	-0.1	-0.1	1.0	-0.5	0.3	Generation 17.
385	403	1	1	0.49	0.4	0.4	-0.1	0.0	0.4	Generation 17.
386	404	1	1	1.31	0.3	0.5	0.4	0.9	0.0	Generation 17.
387	405	1	1	1.92	-0.1	0.3	-0.9	-1.0	0.1	Generation 17.
388	406	1	1	0.61	-0.5	0.2	0.4	0.4	0.0	Generation 17.
389	407	1	1	0.19	0.0	0.3	-0.1	0.0	0.3	Generation 17.
390	408	1	1	0.43	0.5	0.4	-0.1	0.0	0.1	Generation 17.
391	409	1	1	2.1	0.3	-1.0	-0.1	0.0	1.0	Generation 17.
392	410	1	1	1.27	-0.5	1.0	-0.1	0.0	-0.1	Generation 17.
393	411	1	1	1.75	-1.0	-0.1	0.7	0.0	-0.5	Generation 17.
394	412	1	1	0.35	0.3	-0.1	0.3	0.0	0.4	Generation 17.
395	413	1	1	0.19	-0.1	0.4	0.0	-0.1	0.1	Generation 17.
396	414	1	1	1.0	0.1	-0.9	0.4	-0.1	0.1	Generation 17.
397	415	1	1	1.78	0.5	1.0	0.7	0.2	0.0	Generation 17.
398	416	1	1	0.41	-0.4	0.5	0.0	0.0	0.0	Generation 17.
399	417	1	1	0.49	-0.4	-0.2	0.2	-0.5	0.0	Generation 17.
400	418	1	1	0.28	0.5	-0.1	0.0	-0.1	0.1	Generation 17.
401	419	1	1	2.1	-1.0	-0.1	0.3	-0.6	-0.8	Generation 17.
402	420	1	1	2.11	-1.0	-0.1	0.3	1.0	0.1	Generation 17.
403	421	1	1	0.18	-0.4	0.1	0.0	0.0	0.1	Generation 17.
404	422	1	1	0.44	0.5	0.0	-0.1	0.3	0.3	Generation 17.
405	423	1	1	0.43	0.5	-0.1	-0.1	0.0	0.4	Generation 17.
406	424	1	1	1.09	-0.8	0.5	-0.4	0.2	0.0	Generation 17.
407	425	1	1	0.31	-0.4	0.2	0.3	-0.1	0.1	Generation 17.
408	426	1	1	0.32	-0.1	-0.1	-0.1	-0.5	0.2	Generation 18.
409	427	1	1	0.11	0.0	-0.1	-0.1	0.0	0.3	Generation 18.
410	428	1	1	0.67	0.7	0.4	-0.1	0.0	-0.1	Generation 18.
411	429	1	1	1.43	0.3	0.5	1.0	0.3	0.0	Generation 18.
412	430	1	1	0.18	-0.1	0.0	-0.1	0.4	0.0	Generation 18.
413	431	1	1	1.07	-0.5	0.3	-0.8	0.3	0.0	Generation 18.
414	432	1	1	0.12	0.0	-0.1	-0.1	0.3	0.1	Generation 18.
415	433	1	1	0.03	0.0	-0.1	-0.1	0.0	0.1	Generation 18.
416	434	1	1	0.55	0.3	-0.6	-0.1	-0.3	0.0	Generation 18.
417	435	1	1	1.06	0.3	-0.9	0.4	0.0	0.0	Generation 18.
418	436	1	1	0.35	0.5	-0.1	0.3	0.0	0.0	Generation 18.
419	437	1	1	0.3	0.3	-0.2	0.4	0.0	-0.1	Generation 18.
420	438	1	1	0.35	0.1	0.4	0.4	-0.1	0.1	Generation 18.
421	439	1	1	1.2	-0.2	-0.9	-0.5	0.3	0.1	Generation 18.
422	440	1	1	1.25	0.5	1.0	0.0	0.0	0.0	Generation 18.
423	441	1	1	0.9	-0.3	0.4	-0.8	0.0	-0.1	Generation 18.
424	442	1	1	0.36	-0.3	-0.3	0.0	-0.3	0.3	Generation 18.
425	443	1	1	2.02	-0.2	-0.1	1.0	-0.9	0.4	Generation 18.
426	444	1	1	0.35	0.5	0.1	0.0	0.0	0.3	Generation 18.
426	445	1	1	0.35	-0.3	0.4	0.3	0.1	0.0	Generation 18.
427	446	1	1	0.29	0.0	0.2	0.0	0.0	0.5	Generation 18.
428	447	1	1	1.21	0.5	-0.4	-0.8	0.0	0.4	Generation 18.
429	448	1	1	0.23	0.2	-0.1	-0.4	0.1	-0.1	Generation 18.
430	449	1	1	0.1	0.2	-0.2	-0.1	0.1	0.0	Generation 18.
431	450	1	1	0.39	-0.4	0.2	0.3	0.3	0.1	Generation 18.
432	451	1	1	0.5	-0.1	-0.2	-0.4	-0.5	0.2	Generation 19.
433	452	1	1	1.12	-0.1	-0.1	-0.1	1.0	0.3	Generation 19.
434	453	1	1	0.18	0.4	-0.1	-0.1	0.0	0.0	Generation 19.
435	454	1	1	0.74	0.3	0.6	0.4	0.2	0.3	Generation 19.
436	455	1	1	0.27	-0.1	0.3	-0.1	0.4	0.0	Generation 19.
437	456	1	1	0.82	-0.8	0.3	0.3	0.0	0.0	Generation 19.
438	457	1	1	0.51	-0.5	0.4	-0.1	0.3	0.0	Generation 19.
439	458	1	1	0.83	0.8	0.4	-0.1	-0.1	0.1	Generation 19.
440	459	1	1	0.83	0.3	-0.8	-0.1	0.0	0.3	Generation 19.
441	460	1	1	0.83	0.0	-0.9	-0.1	-0.1	0.0	Generation 19.
442	461	1	1	0.44	0.3	-0.1	0.3	0.0	-0.5	Generation 19.
443	462	1	1	0.01	0.0	0.0	0.0	0.0	-0.1	Generation 19.
444	463	1	1	0.34	-0.4	-0.1	0.0	0.4	-0.1	Generation 19.
445	464	1	1	0.41	-0.1	0.4	0.4	-0.2	0.2	Generation 19.
446	465	1	1	0.57	-0.2	0.4	-0.1	-0.6	0.0	Generation 19.
447	466	1	1	1.09	-0.4	-0.2	0.0	-0.5	-0.8	Generation 19.
448	467	1	1	2.14	-0.9	-0.2	1.0	-0.2	-0.5	Generation 19.
449	468	1	1	0.22	0.1	-0.1	0.0	-0.4	0.2	Generation 19.
450	469	1	1	0.86	-0.9	0.0	0.2	0.1	0.0	Generation 19.
451	470	1	1	0.55	-0.3	0.6	0.3	0.1	0.0	Generation 19.
451	471	1	1	0.3	-0.5	0.2	0.0	0.0	0.1	Generation 19.
452	472	1	1	0.31	0.2	0.3	0.3	0.0	0.3	Generation 19.
453	473	1	1	0.66	-0.7	0.0	-0.1	0.0	-0.4	Generation 19.
454	474	1	1	0.3	0.5	-0.2	-0.1	0.0	0.0	Generation 19.
455	475	1	1	1.05	1.0	0.2	0.0	-0.1	0.0	Generation 19.
456	476	1	1	0.27	-0.4	-0.1	-0.1	0.0	0.3	Generation 20.
457	477	1	1	0.6	-0.1	-0.1	0.7	0.0	0.3	Generation 20.
458	478	1	1	0.1	0.2	-0.1	-0.1	0.0	-0.2	Generation 20.
459	479	1	1	0.94	0.8	0.5	-0.1	0.2	0.0	Generation 20.
460	480	1	1	0.5	-0.1	0.0	0.0	0.7	0.0	Generation 20.
461	481	1	1	0.51	-0.6	-0.1	0.2	0.3	0.1	Generation 20.
462	482	1	1	0.1	0.0	0.0	-0.1	0.3	0.0	Generation 20.
463	483	1	1	0.51	0.0	0.4	-0.1	0.3	-0.5	Generation 20.
464	484	1	1	1.74	0.3	-0.8	-0.1	0.0	1.0	Generation 20.
465	485	1	1	1.22	-0.5	-0.9	0.4	0.0	0.0	Generation 20.
466	486	1	1	0.41	-0.6	-0.1	0.2	0.0	0.0	Generation 20.
467	487	1	1	0.69	0.8	-0.1	0.0	0.0	-0.2	Generation 20.
468	488	1	1	0.2	0.0	0.4	0.0	0.0	-0.2	Generation 20.
469	489	1	1	0.31	-0.1	0.4	0.3	-0.1	0.2	Generation 20.
470	490	1	1	0.34	-0.2	0.5	-0.1	0.2	0.0	Generation 20.
471	491	1	1	2.2	-0.4	0.2	1.0	0.0	1.0	Generation 20.
472	492	1	1	0.55	-0.1	-0.2	0.0	-0.7	-0.1	Generation 20.
473	493	1	1	1.19	-0.1	-0.1	0.4	-0.1	1.0	Generation 20.
474	494	1	1	1.1	-0.2	-0.4	-0.5	0.1	-0.8	Generation 20.
475	495	1	1	0.23	-0.3	0.2	0.3	0.1	0.0	Generation 20.
475	496	1	1	0.18	-0.4	0.1	0.0	0.0	0.1	Generation 20.
476	497	1	1	0.28	-0.1	0.0	0.3	0.3	0.3	Generation 20.
477	498	1	1	0.22	0.2	-0.4	-0.1	0.0	-0.1	Generation 20.
478	499	1	1	0.08	0.2	-0.1	-0.1	0.1	-0.1	Generation 20.
479	500	1	1	1.05	1.0	0.2	0.0	0.0	0.1	Generation 20.
480	501	1	1	0.85	-0.1	-0.1	0.7	-0.5	0.3	Generation 21.
480	502	1	1	0.11	0.0	-0.1	-0.1	0.0	0.3	Generation 21.
481	503	1	1	1.36	0.5	-0.1	-0.1	0.3	1.0	Generation 21.
482	504	1	1	0.4	0.2	0.5	-0.1	0.1	0.3	Generation 21.
483	505	1	1	0.33	-0.1	0.0	0.4	0.4	0.0	Generation 21.
484	506	1	1	0.59	-0.5	0.0	0.5	0.3	0.0	Generation 21.
485	507	1	1	1.43	0.3	-0.4	1.0	0.3	0.3	Generation 21.
485	508	1	1	0.27	0.3	0.4	-0.1	0.0	0.1	Generation 21.
486	509	1	1	0.3	0.3	0.2	-0.1	-0.4	0.0	Generation 21.
487	510	1	1	1.34	-0.4	-1.0	-0.1	0.4	-0.1	Generation 21.
488	511	1	1	1.25	0.4	1.0	0.3	0.0	0.0	Generation 21.
489	512	1	1	0.17	0.4	-0.1	0.0	0.0	0.0	Generation 21.
490	513	1	1	1.18	-0.4	1.0	0.0	-0.1	0.1	Generation 21.
491	514	1	1	0.28	-0.2	0.4	0.0	-0.2	0.2	Generation 21.
492	515	1	1	0.36	-0.2	0.4	0.4	0.0	0.0	Generation 21.
493	516	1	1	0.2	-0.4	-0.2	0.0	0.0	0.0	Generation 21.
494	517	1	1	2.8	-0.8	1.0	0.0	-0.4	1.0	Generation 21.
495	518	1	1	0.46	0.1	0.5	0.0	-0.4	0.2	Generation 21.
496	519	1	1	0.39	0.5	0.2	-0.1	0.0	0.3	Generation 21.
497	520	1	1	0.29	-0.3	0.3	0.3	0.1	0.1	Generation 21.
498	521	1	1	1.18	-0.4	1.0	0.1	0.0	0.1	Generation 21.
499	522	1	1	0.52	0.5	0.0	0.3	0.3	0.3	Generation 21.
500	523	1	1	0.22	0.2	0.4	-0.1	0.0	-0.1	Generation 21.
501	524	1	1	0.3	0.2	0.5	-0.1	0.0	0.0	Generation 21.
502	525	1	1	1.06	-0.4	0.9	-0.2	-0.1	0.2	Generation 21.
502	526	1	1	0.11	0.0	-0.1	-0.1	0.0	0.3	Generation 22.
503	527	1	1	0.26	0.0	-0.1	-0.4	0.0	0.3	Generation 22.
504	528	1	1	0.27	0.3	-0.1	-0.4	0.0	-0.1	Generation 22.
505	529	1	1	0.35	0.3	0.5	-0.1	0.0	0.0	Generation 22.
506	530	1	1	1.23	-0.5	-0.9	-0.1	0.4	0.0	Generation 22.
507	531	1	1	0.1	0.0	0.3	0.1	0.0	0.0	Generation 22.
508	532	1	1	0.26	0.0	0.0	-0.1	0.3	-0.4	Generation 22.
509	533	1	1	0.03	0.1	0.0	-0.1	0.0	0.1	Generation 22.
510	534	1	1	0.13	0.3	-0.1	-0.1	-0.1	0.1	Generation 22.
511	535	1	1	0.82	0.0	-0.9	-0.1	0.0	0.0	Generation 22.
512	536	1	1	1.07	0.4	-0.9	0.3	0.0	-0.1	Generation 22.
513	537	1	1	0.17	0.0	0.0	0.4	0.0	-0.1	Generation 22.
514	538	1	1	1.3	-0.1	-0.4	-0.3	1.0	-0.2	Generation 22.
515	539	1	1	0.33	-0.2	0.4	0.3	0.0	0.2	Generation 22.
516	540	1	1	0.38	-0.3	0.4	0.0	0.2	0.3	Generation 22.
517	541	1	1	0.43	-0.4	0.5	0.0	-0.1	0.1	Generation 22.
518	542	1	1	0.42	-0.4	-0.1	0.0	-0.5	0.0	Generation 22.
519	543	1	1	2.33	1.0	-0.1	-0.4	1.0	0.4	Generation 22.
520	544	1	1	0.09	0.1	-0.2	0.0	0.0	0.2	Generation 22.
521	545	1	1	0.44	-0.3	0.5	0.3	0.1	0.0	Generation 22.
522	546	1	1	0.51	-0.4	-0.3	0.0	-0.5	0.1	Generation 22.
523	547	1	1	0.39	0.2	-0.1	-0.5	0.0	0.3	Generation 22.
523	548	1	1	0.07	0.2	-0.1	-0.1	0.0	-0.1	Generation 22.
524	549	1	1	0.26	0.2	0.4	-0.2	0.1	-0.1	Generation 22.
525	550	1	1	0.31	-0.4	0.1	0.3	-0.2	0.1	Generation 22.
526	551	1	1	0.1	0.0	0.1	0.0	0.0	0.3	Generation 23.
527	552	1	1	0.2	0.3	-0.1	-0.1	0.0	0.3	Generation 23.
528	553	1	1	0.26	0.3	-0.1	-0.4	0.0	0.0	Generation 23.
529	554	1	1	0.36	0.3	0.5	-0.1	0.1	0.0	Generation 23.
530	555	1	1	0.43	-0.1	-0.5	-0.1	0.4	0.0	Generation 23.
531	556	1	1	0.19	0.0	0.3	0.1	0.3	0.0	Generation 23.
531	557	1	1	0.1	0.0	0.0	-0.1	0.3	0.0	Generation 23.
532	558	1	1	0.18	0.0	0.4	-0.1	0.0	0.1	Generation 23.
533	559	1	1	0.06	0.0	0.2	-0.1	0.0	0.1	Generation 23.
534	560	1	1	0.04	0.0	0.0	-0.2	0.0	0.0	Generation 23.
535	561	1	1	1.18	0.2	-0.1	0.3	0.2	1.0	Generation 23.
536	562	1	1	0.1	0.0	0.3	0.0	0.0	-0.1	Generation 23.
537	563	1	1	0.43	-0.1	0.4	0.3	-0.1	-0.4	Generation 23.
538	564	1	1	0.22	-0.2	0.4	0.0	-0.1	0.1	Generation 23.
539	565	1	1	1.31	0.5	0.4	0.3	0.9	0.0	Generation 23.
540	566	1	1	0.45	-0.4	0.2	0.0	0.0	-0.5	Generation 23.
541	567	1	1	0.22	-0.1	-0.1	0.0	-0.2	-0.4	Generation 23.
542	568	1	1	0.18	0.0	-0.1	-0.1	-0.4	0.0	Generation 23.
543	569	1	1	0.14	0.2	0.0	0.0	0.1	0.3	Generation 23.
544	570	1	1	0.27	-0.3	0.3	0.3	0.0	0.0	Generation 23.
545	571	1	1	0.06	-0.1	0.2	0.0	0.0	0.1	Generation 23.
546	572	1	1	0.27	-0.1	-0.1	0.4	0.3	0.0	Generation 23.
547	573	1	1	0.19	0.2	-0.1	-0.1	0.3	-0.2	Generation 23.
547	574	1	1	0.08	0.2	-0.1	-0.1	0.1	-0.1	Generation 23.
548	575	1	1	0.59	-0.4	0.5	0.4	-0.1	0.1	Generation 23.
549	576	1	1	1.27	-0.1	1.0	-0.1	-0.5	0.0	Generation 24.
550	577	1	1	0.18	0.0	-0.1	-0.1	0.0	0.4	Generation 24.
551	578	1	1	0.15	0.3	-0.1	-0.1	0.0	-0.2	Generation 24.
552	579	1	1	0.34	0.5	0.2	-0.1	0.2	0.0	Generation 24.
553	580	1	1	0.01	0.0	0.0	-0.1	0.0	0.0	Generation 24.
554	581	1	1	0.56	0.3	0.3	-0.2	-0.5	0.3	Generation 24.
555	582	1	1	0.2	0.0	0.3	-0.1	0.3	-0.1	Generation 24.
556	583	1	1	0.06	0.0	-0.2	-0.1	0.0	0.1	Generation 24.
557	584	1	1	0.11	0.2	-0.2	-0.1	-0.1	0.1	Generation 24.
558	585	1	1	0.01	-0.1	0.0	0.0	0.0	0.0	Generation 24.
559	586	1	1	0.03	0.0	-0.1	-0.1	0.0	-0.1	Generation 24.
560	587	1	1	0.01	0.0	0.0	0.0	-0.1	0.0	Generation 24.
561	588	1	1	0.06	-0.1	-0.1	0.0	0.0	-0.2	Generation 24.
562	589	1	1	0.87	-0.1	-0.9	-0.1	0.0	0.2	Generation 24.
563	590	1	1	0.2	-0.2	0.4	0.0	0.0	0.0	Generation 24.
564	591	1	1	0.21	-0.4	-0.2	0.0	0.0	0.1	Generation 24.
565	592	1	1	0.02	-0.1	0.0	0.0	0.0	-0.1	Generation 24.
566	593	1	1	0.47	0.1	-0.1	-0.2	-0.5	0.4	Generation 24.
567	594	1	1	0.05	0.2	0.0	0.0	0.0	-0.1	Generation 24.
568	595	1	1	0.22	-0.3	-0.2	0.3	0.0	0.0	Generation 24.
568	596	1	1	0.18	-0.4	0.1	0.0	0.0	0.1	Generation 24.
569	597	1	1	0.66	0.0	-0.1	-0.8	0.0	-0.1	Generation 24.
570	598	1	1	0.15	0.2	-0.1	0.3	0.0	-0.1	Generation 24.
571	599	1	1	0.43	0.2	-0.1	-0.1	-0.6	-0.1	Generation 24.
572	600	1	1	0.44	-0.4	0.3	0.3	0.3	0.1	Generation 24.
573	601	1	1	2.06	1.0	-0.1	-0.1	1.0	0.2	Generation 25.
574	602	1	1	1.15	0.2	-0.1	-0.1	1.0	0.3	Generation 25.
575	603	1	1	0.42	0.3	0.4	-0.1	0.0	0.4	Generation 25.
576	604	1	1	0.1	0.3	0.0	-0.1	0.0	0.0	Generation 25.
577	605	1	1	0.06	-0.1	0.0	-0.1	0.2	0.0	Generation 25.
578	606	1	1	1.26	-0.5	0.0	0.1	1.0	0.0	Generation 25.
578	607	1	1	0.01	0.0	0.0	-0.1	0.0	0.0	Generation 25.
578	608	1	1	0.12	0.0	-0.1	-0.1	0.3	0.1	Generation 25.
579	609	1	1	0.17	0.0	-0.4	-0.1	0.0	0.0	Generation 25.
579	610	1	1	0.04	0.0	0.0	-0.2	0.0	0.0	Generation 25.
580	611	1	1	0.18	-0.1	-0.1	0.0	0.0	-0.4	Generation 25.
581	612	1	1	0.35	0.0	0.3	0.3	0.4	-0.1	Generation 25.
582	613	1	1	0.17	0.0	0.4	0.0	0.0	-0.1	Generation 25.
583	614	1	1	0.37	-0.2	0.4	0.0	-0.4	0.1	Generation 25.
584	615	1	1	1.17	-1.0	0.4	0.0	0.1	0.0	Generation 25.
585	616	1	1	0.25	0.0	0.5	0.0	0.0	0.0	Generation 25.
586	617	1	1	0.11	0.0	-0.1	0.3	0.0	-0.1	Generation 25.
587	618	1	1	0.36	0.1	-0.1	0.0	-0.5	-0.3	Generation 25.
588	619	1	1	0.21	0.2	0.0	0.0	0.1	0.4	Generation 25.
589	620	1	1	0.36	-0.3	0.4	0.1	0.3	-0.1	Generation 25.
590	621	1	1	0.05	-0.1	0.2	0.0	0.0	0.0	Generation 25.
591	622	1	1	1.18	-1.0	0.0	0.0	0.3	0.3	Generation 25.
591	623	1	1	0.07	0.2	-0.1	-0.1	0.0	-0.1	Generation 25.
591	624	1	1	0.22	0.2	-0.4	-0.1	0.0	-0.1	Generation 25.
592	625	1	1	0.12	-0.1	0.1	0.3	0.0	0.1	Generation 25.
593	626	1	1	0.1	0.0	0.0	0.1	0.0	0.3	Generation 26.
594	627	1	1	0.07	0.1	-0.1	-0.1	0.0	0.2	Generation 26.
595	628	1	1	0.17	0.0	0.4	0.0	0.0	0.1	Generation 26.
596	629	1	1	0.17	0.4	0.0	-0.1	0.0	0.0	Generation 26.
597	630	1	1	0.09	0.0	0.1	0.0	-0.2	0.2	Generation 26.
598	631	1	1	0.65	0.0	0.0	0.1	-0.8	0.0	Generation 26.
598	632	1	1	0.1	0.0	0.0	-0.1	0.3	0.0	Generation 26.
598	633	1	1	0.03	0.0	-0.1	-0.1	0.0	0.1	Generation 26.
599	634	1	1	0.66	0.0	-0.6	-0.1	-0.5	-0.2	Generation 26.
600	635	1	1	0.11	0.0	0.3	-0.1	-0.1	0.0	Generation 26.
601	636	1	1	0.11	0.3	-0.1	0.0	0.0	-0.1	Generation 26.
601	637	1	1	0.01	0.0	0.0	0.0	0.0	-0.1	Generation 26.
602	638	1	1	0.28	-0.1	-0.1	-0.5	0.0	0.1	Generation 26.
603	639	1	1	0.7	-0.2	0.7	0.0	0.4	0.1	Generation 26.
604	640	1	1	0.28	-0.1	-0.1	0.1	0.5	0.0	Generation 26.
605	641	1	1	0.42	-0.4	0.5	-0.1	0.0	0.0	Generation 26.
606	642	1	1	0.51	-0.5	-0.1	0.0	-0.5	0.0	Generation 26.
607	643	1	1	0.28	0.5	-0.1	-0.1	-0.1	0.0	Generation 26.
608	644	1	1	0.26	0.5	-0.1	0.0	0.0	0.0	Generation 26.
609	645	1	1	0.39	-0.2	0.5	0.0	-0.1	0.3	Generation 26.
610	646	1	1	0.43	-0.4	0.1	0.0	-0.5	0.1	Generation 26.
611	647	1	1	0.39	-0.1	0.1	-0.1	0.0	-0.6	Generation 26.
612	648	1	1	0.32	0.2	-0.1	-0.1	-0.5	-0.1	Generation 26.
613	649	1	1	0.25	0.2	-0.4	-0.1	0.0	-0.2	Generation 26.
614	650	1	1	0.21	-0.4	0.2	0.0	-0.1	0.0	Generation 26.
615	651	1	1	0.35	-0.5	0.1	0.0	0.0	0.3	Generation 27.
615	652	1	1	0.12	-0.1	-0.1	-0.1	0.0	0.3	Generation 27.
616	653	1	1	0.28	0.1	-0.1	-0.1	0.0	0.5	Generation 27.
617	654	1	1	0.11	0.2	-0.2	-0.1	0.1	0.1	Generation 27.
618	655	1	1	0.17	-0.1	0.0	0.4	0.0	0.0	Generation 27.
619	656	1	1	0.22	0.0	0.3	0.3	0.0	0.2	Generation 27.
620	657	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Generation 27.
620	658	1	1	0.18	0.0	0.4	-0.1	0.0	0.1	Generation 27.
620	659	1	1	0.19	0.0	0.3	-0.1	0.3	0.0	Generation 27.
620	660	1	1	0.01	0.0	0.0	-0.1	0.0	0.0	Generation 27.
621	661	1	1	0.11	0.1	0.0	0.3	0.0	-0.1	Generation 27.
621	662	1	1	0.01	0.0	0.0	0.0	0.0	-0.1	Generation 27.
621	663	1	1	0.02	-0.1	0.0	0.0	0.0	-0.1	Generation 27.
622	664	1	1	0.27	0.1	0.5	0.0	-0.1	0.0	Generation 27.
623	665	1	1	1.02	0.1	0.0	-0.1	0.0	1.0	Generation 27.
624	666	1	1	0.34	-0.3	0.0	0.0	-0.5	0.0	Generation 27.
625	667	1	1	0.06	-0.2	-0.1	0.0	0.0	-0.1	Generation 27.
626	668	1	1	0.27	-0.1	-0.1	0.0	-0.5	0.0	Generation 27.
627	669	1	1	0.05	0.2	0.0	0.0	-0.1	0.0	Generation 27.
628	670	1	1	1.26	-1.0	0.0	0.0	0.1	-0.5	Generation 27.
628	671	1	1	0.05	-0.1	0.2	0.0	0.0	0.0	Generation 27.
629	672	1	1	0.48	0.4	0.4	0.4	0.0	0.0	Generation 27.
630	673	1	1	0.37	0.2	-0.4	-0.4	0.0	-0.1	Generation 27.
630	674	1	1	0.08	0.2	-0.1	-0.1	0.1	-0.1	Generation 27.
631	675	1	1	0.1	0.0	0.1	0.3	0.0	0.0	Generation 27.
632	676	1	1	0.82	0.0	-0.1	0.0	0.0	0.9	Generation 28.
632	677	1	1	0.03	0.0	-0.1	-0.1	0.0	0.1	Generation 28.
