Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	x1	x2	x3	x4	x5
323	329	1	1	0.0371	0.19	-0.03	-0.01	0.0	0.0	Generation 14.
324	330	1	1	0.1807	-0.09	-0.05	-0.01	-0.4	-0.1	Generation 14.
325	331	1	1	0.5813	0.1	-0.38	-0.13	-0.4	-0.5	Generation 14.
326	332	1	1	0.0328	0.08	-0.1	-0.08	0.1	0.0	Generation 14.
327	333	1	1	0.1689	0.23	-0.12	-0.04	-0.1	-0.3	Generation 14.
328	334	1	1	0.0457	0.1	-0.16	0.01	0.0	-0.1	Generation 14.
329	335	1	1	0.0697	-0.18	-0.13	0.02	0.1	0.1	Generation 14.
330	336	1	1	0.1333	-0.11	-0.14	-0.04	0.1	0.3	Generation 14.
331	337	1	1	1.0149	0.02	-0.09	-0.08	-1.0	0.0	Generation 14.
332	338	1	1	0.3786	-0.09	0.07	-0.16	-0.3	-0.5	Generation 14.
333	339	1	1	0.5459	-0.17	-0.13	0.01	-0.1	-0.7	Generation 14.
334	340	1	1	0.0616	-0.16	-0.16	-0.02	0.0	0.1	Generation 14.
335	341	1	1	0.2754	-0.13	-0.09	-0.02	0.5	0.0	Generation 14.
336	342	1	1	0.1786	-0.07	-0.11	-0.04	-0.4	0.0	Generation 14.
337	343	1	1	0.2203	0.11	0.19	0.11	0.4	0.0	Generation 14.
338	344	1	1	0.1346	-0.01	0.22	0.19	-0.1	-0.2	Generation 14.
339	345	1	1	0.1501	-0.24	0.0	-0.05	0.0	-0.3	Generation 14.
340	346	1	1	0.2386	0.11	0.12	-0.11	0.4	-0.2	Generation 14.
341	347	1	1	0.5397	0.15	0.16	0.04	-0.7	0.0	Generation 14.
342	348	1	1	0.1034	0.14	0.17	0.07	0.2	0.1	Generation 14.
343	349	1	1	0.2381	0.12	0.21	0.14	0.4	0.0	Generation 14.
344	350	1	1	0.1534	-0.19	0.23	-0.12	-0.1	-0.2	Generation 14.
345	351	1	1	0.0754	0.17	-0.13	-0.14	0.0	-0.1	Generation 15.
346	352	1	1	0.0524	0.18	-0.1	-0.1	0.0	0.0	Generation 15.
347	353	1	1	0.0572	0.16	0.1	0.04	0.1	0.1	Generation 15.
348	354	1	1	0.055	0.18	-0.05	-0.01	-0.1	-0.1	Generation 15.
349	355	1	1	0.1831	-0.09	-0.07	-0.01	-0.1	0.4	Generation 15.
350	356	1	1	0.1533	0.08	-0.35	-0.12	0.1	0.0	Generation 15.
351	357	1	1	0.0411	0.07	-0.09	-0.09	0.1	-0.1	Generation 15.
352	358	1	1	0.0775	0.23	-0.11	-0.05	-0.1	0.0	Generation 15.
353	359	1	1	0.0491	0.11	-0.13	0.01	-0.1	-0.1	Generation 15.
354	360	1	1	1.0349	-0.07	-0.14	0.02	0.1	1.0	Generation 15.
355	361	1	1	1.0733	-0.11	-0.14	-0.04	0.2	1.0	Generation 15.
356	362	1	1	0.1146	0.01	-0.09	-0.08	-0.1	0.3	Generation 15.
357	363	1	1	0.0341	-0.06	0.03	-0.14	-0.1	0.0	Generation 15.
358	364	1	1	0.0894	-0.18	-0.13	0.01	0.0	0.2	Generation 15.
358	365	1	1	0.0716	-0.16	-0.16	-0.02	0.1	0.1	Generation 15.
359	366	1	1	1.2773	-0.13	-0.1	-0.02	0.5	1.0	Generation 15.
360	367	1	1	0.1086	-0.07	-0.11	-0.04	-0.3	0.0	Generation 15.
361	368	1	1	0.5568	0.12	0.18	0.1	0.5	-0.5	Generation 15.
362	369	1	1	0.0698	-0.03	0.2	0.17	0.0	0.0	Generation 15.
363	370	1	1	0.5014	-0.21	-0.08	-0.03	0.3	-0.6	Generation 15.
364	371	1	1	0.2165	0.1	0.11	-0.12	-0.3	-0.3	Generation 15.
365	372	1	1	0.2497	0.15	0.16	0.04	0.2	0.4	Generation 15.
366	373	1	1	0.1017	0.15	0.16	0.06	0.2	0.1	Generation 15.
367	374	1	1	0.2158	0.15	0.13	0.08	0.4	0.1	Generation 15.
368	375	1	1	0.079	-0.21	0.1	-0.07	-0.1	-0.1	Generation 15.
369	376	1	1	0.0702	0.17	-0.12	-0.13	0.0	-0.1	Generation 16.
370	377	1	1	0.075	0.13	-0.1	-0.09	0.0	-0.2	Generation 16.
371	378	1	1	0.1209	0.17	0.04	0.02	0.3	0.0	Generation 16.
372	379	1	1	0.1341	0.18	-0.04	-0.01	0.1	0.3	Generation 16.
373	380	1	1	0.17	-0.06	-0.08	0.0	0.0	-0.4	Generation 16.
374	381	1	1	0.4925	0.07	-0.26	-0.1	-0.5	0.4	Generation 16.
375	382	1	1	0.0311	0.07	-0.09	-0.09	0.1	0.0	Generation 16.
376	383	1	1	0.366	0.18	-0.1	-0.06	-0.4	0.4	Generation 16.
377	384	1	1	0.0269	0.13	-0.1	0.0	0.0	0.0	Generation 16.
378	385	1	1	0.1233	-0.02	-0.15	0.02	0.1	-0.3	Generation 16.
379	386	1	1	0.0394	-0.1	-0.13	-0.05	0.1	0.0	Generation 16.
380	387	1	1	0.3046	0.01	-0.09	-0.08	-0.2	-0.5	Generation 16.
381	388	1	1	0.0298	-0.05	0.02	-0.13	-0.1	0.0	Generation 16.
382	389	1	1	0.0676	-0.14	-0.08	-0.04	0.0	0.2	Generation 16.
382	390	1	1	0.0716	-0.16	-0.16	-0.02	0.1	0.1	Generation 16.
383	391	1	1	0.5194	-0.13	-0.11	-0.02	-0.7	0.0	Generation 16.
384	392	1	1	0.3582	-0.06	-0.11	-0.05	-0.3	-0.5	Generation 16.
385	393	1	1	0.1909	0.06	0.13	0.02	0.4	0.1	Generation 16.
386	394	1	1	1.0733	-0.04	0.19	0.16	-0.1	1.0	Generation 16.
387	395	1	1	0.057	-0.19	-0.1	-0.03	0.0	0.1	Generation 16.
388	396	1	1	0.1993	0.1	0.07	-0.12	-0.1	0.4	Generation 16.
389	397	1	1	0.1621	0.16	0.08	-0.01	0.2	0.3	Generation 16.
390	398	1	1	0.0946	0.15	0.14	0.05	0.2	0.1	Generation 16.
391	399	1	1	0.2023	0.17	0.05	0.03	0.4	0.1	Generation 16.
392	400	1	1	0.2534	-0.22	0.05	-0.05	0.4	-0.2	Generation 16.
393	401	1	1	2.0554	0.17	-0.11	-0.12	1.0	1.0	Generation 17.
394	402	1	1	0.0577	0.14	-0.1	-0.09	0.1	-0.1	Generation 17.
395	403	1	1	0.0518	0.17	0.05	0.02	0.1	0.1	Generation 17.
396	404	1	1	0.0341	0.18	-0.04	-0.01	0.0	0.0	Generation 17.
397	405	1	1	0.0506	-0.15	-0.09	0.0	-0.1	-0.1	Generation 17.
398	406	1	1	0.0999	0.07	-0.27	-0.11	0.1	0.0	Generation 17.
398	407	1	1	0.0311	0.07	-0.09	-0.09	0.1	0.0	Generation 17.
399	408	1	1	0.0607	0.19	-0.11	-0.05	-0.1	0.0	Generation 17.
400	409	1	1	0.0277	0.14	-0.09	0.0	0.0	0.0	Generation 17.
401	410	1	1	0.0473	-0.1	-0.13	0.02	0.1	0.1	Generation 17.
402	411	1	1	0.3894	-0.1	-0.13	-0.05	0.6	0.0	Generation 17.
403	412	1	1	0.6954	-0.03	-0.08	-0.09	-0.2	0.8	Generation 17.
404	413	1	1	0.0398	-0.05	0.02	-0.13	-0.1	-0.1	Generation 17.
405	414	1	1	0.2642	-0.09	-0.06	-0.05	-0.5	0.0	Generation 17.
406	415	1	1	0.0885	-0.15	-0.16	-0.02	0.0	0.2	Generation 17.
407	416	1	1	0.0629	-0.12	-0.09	-0.02	0.2	0.0	Generation 17.
408	417	1	1	0.3582	-0.06	-0.11	-0.05	0.5	0.3	Generation 17.
409	418	1	1	0.0213	0.02	0.1	-0.03	-0.1	0.0	Generation 17.
410	419	1	1	0.0677	-0.05	0.16	0.14	-0.1	-0.1	Generation 17.
411	420	1	1	0.7254	-0.18	-0.11	-0.03	-0.8	-0.2	Generation 17.
412	421	1	1	0.121	0.08	0.15	-0.11	-0.2	-0.2	Generation 17.
413	422	1	1	0.2314	0.17	0.03	-0.04	0.2	0.4	Generation 17.
414	423	1	1	0.0819	0.15	0.13	0.05	0.2	0.0	Generation 17.
415	424	1	1	0.0426	0.18	0.01	0.01	-0.1	0.0	Generation 17.
416	425	1	1	0.2202	-0.21	0.05	-0.06	-0.1	-0.4	Generation 17.
417	426	1	1	0.0611	0.13	-0.11	-0.11	-0.1	-0.1	Generation 18.
418	427	1	1	0.0525	0.15	-0.1	-0.1	0.1	0.0	Generation 18.
419	428	1	1	0.0409	0.17	0.04	0.02	0.1	0.0	Generation 18.
420	429	1	1	0.1215	0.17	-0.05	-0.01	0.3	0.0	Generation 18.
421	430	1	1	0.0277	-0.14	-0.09	0.0	0.0	0.0	Generation 18.
422	431	1	1	0.1695	0.07	-0.25	-0.11	-0.3	0.0	Generation 18.
423	432	1	1	0.3811	0.07	-0.09	-0.09	-0.6	0.0	Generation 18.
424	433	1	1	0.0698	0.19	-0.11	-0.04	-0.1	-0.1	Generation 18.
425	434	1	1	0.0377	0.14	-0.09	0.0	0.1	0.0	Generation 18.
426	435	1	1	0.0248	-0.1	-0.12	0.02	0.0	0.0	Generation 18.
427	436	1	1	0.0694	-0.1	-0.13	-0.05	0.2	0.0	Generation 18.
428	437	1	1	0.0555	-0.05	-0.07	-0.09	-0.2	0.0	Generation 18.
429	438	1	1	0.2769	-0.04	0.03	-0.12	-0.1	-0.5	Generation 18.
430	439	1	1	0.0214	-0.07	-0.07	-0.04	0.0	0.1	Generation 18.
431	440	1	1	0.0559	-0.15	-0.15	-0.03	0.0	0.1	Generation 18.
432	441	1	1	0.2711	-0.11	-0.09	-0.03	0.5	0.0	Generation 18.
433	442	1	1	0.1105	-0.05	-0.08	-0.04	-0.3	-0.1	Generation 18.
434	443	1	1	0.1707	0.01	0.09	-0.05	0.4	0.0	Generation 18.
435	444	1	1	0.2942	-0.05	0.14	0.11	-0.1	0.5	Generation 18.
436	445	1	1	0.0554	-0.18	-0.11	-0.03	0.0	0.1	Generation 18.
437	446	1	1	0.1131	0.05	0.15	-0.09	-0.2	-0.2	Generation 18.
438	447	1	1	0.1109	0.17	0.02	-0.04	0.2	0.2	Generation 18.
439	448	1	1	0.1129	0.13	0.12	0.04	0.2	-0.2	Generation 18.
440	449	1	1	0.1225	0.18	-0.01	0.0	0.3	0.0	Generation 18.
441	450	1	1	0.051	-0.15	0.07	-0.06	-0.1	-0.1	Generation 18.
442	451	1	1	0.018	0.04	-0.1	-0.08	0.0	0.0	Generation 19.
443	452	1	1	0.0396	0.14	-0.1	-0.1	0.0	0.0	Generation 19.
444	453	1	1	0.0394	0.17	0.02	0.01	0.0	0.1	Generation 19.
445	454	1	1	0.0293	0.16	-0.06	-0.01	0.0	0.0	Generation 19.
446	455	1	1	0.0369	-0.13	-0.1	0.0	0.0	-0.1	Generation 19.
447	456	1	1	0.3014	0.03	-0.21	-0.08	0.5	0.0	Generation 19.
447	457	1	1	0.0311	0.07	-0.09	-0.09	0.1	0.0	Generation 19.
448	458	1	1	0.0519	0.17	-0.11	-0.03	-0.1	0.0	Generation 19.
449	459	1	1	0.0146	0.08	-0.09	-0.01	0.0	0.0	Generation 19.
450	460	1	1	0.0448	-0.1	-0.12	0.02	0.1	0.1	Generation 19.
450	461	1	1	0.0694	-0.1	-0.13	-0.05	0.2	0.0	Generation 19.
451	462	1	1	0.055	-0.05	-0.05	-0.1	-0.2	0.0	Generation 19.
452	463	1	1	0.021	-0.02	0.05	-0.09	-0.1	0.0	Generation 19.
453	464	1	1	0.0501	-0.06	-0.07	-0.04	0.0	0.2	Generation 19.
454	465	1	1	0.0547	-0.13	-0.13	-0.03	0.1	0.1	Generation 19.
455	466	1	1	1.273	-0.11	-0.1	-0.03	0.5	1.0	Generation 19.
456	467	1	1	0.1027	-0.03	-0.03	-0.03	-0.3	0.1	Generation 19.
457	468	1	1	0.0207	0.01	0.09	-0.05	-0.1	0.0	Generation 19.
458	469	1	1	0.0327	-0.03	0.13	0.07	0.0	-0.1	Generation 19.
459	470	1	1	0.0741	-0.17	-0.06	-0.04	0.0	-0.2	Generation 19.
460	471	1	1	1.0634	-0.01	0.13	-0.08	-0.2	1.0	Generation 19.
461	472	1	1	0.2829	0.17	-0.02	-0.06	0.5	0.0	Generation 19.
462	473	1	1	0.1225	0.1	0.11	0.02	0.3	0.1	Generation 19.
463	474	1	1	0.0528	0.18	-0.02	0.0	-0.1	0.1	Generation 19.
464	475	1	1	0.3401	-0.13	0.04	-0.04	-0.4	-0.4	Generation 19.
465	476	1	1	0.185	0.01	-0.1	-0.07	-0.1	-0.4	Generation 20.
466	477	1	1	0.0402	0.11	-0.1	-0.09	0.0	0.1	Generation 20.
467	478	1	1	0.049	0.17	-0.01	0.0	0.1	0.1	Generation 20.
468	479	1	1	0.0319	0.13	-0.07	-0.01	0.0	0.1	Generation 20.
469	480	1	1	0.1749	-0.08	-0.09	-0.02	-0.4	0.0	Generation 20.
470	481	1	1	0.0647	0.05	-0.21	-0.09	0.1	0.0	Generation 20.
471	482	1	1	0.0611	0.07	-0.09	-0.09	0.2	0.0	Generation 20.
472	483	1	1	0.04	0.14	-0.1	-0.02	-0.1	0.0	Generation 20.
473	484	1	1	0.0118	0.06	-0.09	-0.01	0.0	0.0	Generation 20.
474	485	1	1	0.0238	-0.04	-0.11	0.01	-0.1	0.0	Generation 20.
474	486	1	1	0.0394	-0.1	-0.13	-0.05	0.1	0.0	Generation 20.
475	487	1	1	0.0217	-0.04	-0.01	-0.1	0.1	0.0	Generation 20.
476	488	1	1	0.0198	0.0	0.07	-0.07	-0.1	0.0	Generation 20.
477	489	1	1	0.0177	-0.02	-0.08	-0.03	0.0	-0.1	Generation 20.
478	490	1	1	0.0309	-0.1	-0.1	-0.03	0.0	0.1	Generation 20.
479	491	1	1	0.153	-0.11	-0.1	-0.03	0.2	0.3	Generation 20.
480	492	1	1	0.0919	-0.01	0.03	-0.03	-0.3	0.0	Generation 20.
481	493	1	1	0.1007	0.01	0.09	-0.05	0.3	0.0	Generation 20.
482	494	1	1	0.1726	-0.01	0.11	0.02	0.0	-0.4	Generation 20.
483	495	1	1	0.0273	-0.13	-0.02	0.0	0.0	0.1	Generation 20.
484	496	1	1	0.0622	0.03	0.07	-0.08	-0.1	-0.2	Generation 20.
485	497	1	1	0.1596	0.16	-0.02	-0.06	0.3	0.2	Generation 20.
486	498	1	1	0.3848	0.1	0.12	0.02	-0.6	0.0	Generation 20.
487	499	1	1	0.029	0.17	-0.01	0.0	0.0	0.0	Generation 20.
488	500	1	1	0.1113	-0.14	0.01	-0.04	0.0	0.3	Generation 20.
473	484	2	1	0.0118	0.06	-0.09	-0.01	0.0	0.0	Minimum point.
473	501	1	1	0.0118	0.06	-0.09	-0.01	0.0	0.0	Minimum point of initialization.
489	502	1	1	0.0118	0.06	-0.09	-0.01	0.0	0.0	Initial point.
490	503	1	1	0.0131	0.07	-0.09	-0.01	0.0	0.0	Cost not reduced at x1+dx1.
491	503	2	1	0.0107	0.05	-0.09	-0.01	0.0	0.0	Cost reduced     at x1-dx1.
492	503	3	1	0.009	0.05	-0.08	-0.01	0.0	0.0	Cost reduced     at x2+dx2.
493	503	4	1	0.0089	0.05	-0.08	0.0	0.0	0.0	Cost reduced     at x3+dx3.
493	503	5	1	0.0089	0.05	-0.08	0.0	0.0	0.0	Global search reduced cost.
494	504	1	1	0.0066	0.04	-0.07	0.01	0.0	0.0	Exploration base, Delta = 1.0.
495	504	2	1	0.0059	0.03	-0.07	0.01	0.0	0.0	Cost reduced     at x1-dx1.
496	504	3	1	0.0046	0.03	-0.06	0.01	0.0	0.0	Cost reduced     at x2+dx2.
497	504	4	1	0.0049	0.03	-0.06	0.02	0.0	0.0	Cost not reduced at x3+dx3.
498	504	5	1	0.0045	0.03	-0.06	0.0	0.0	0.0	Cost reduced     at x3-dx3.
498	504	6	1	0.0045	0.03	-0.06	0.0	0.0	0.0	Global search reduced cost.
499	505	1	1	0.0017	0.01	-0.04	0.0	0.0	0.0	Exploration base, Delta = 1.0.
500	505	2	1	0.0016	0.0	-0.04	0.0	0.0	0.0	Cost reduced     at x1-dx1.
501	505	3	1	9.0E-4	0.0	-0.03	0.0	0.0	0.0	Cost reduced     at x2+dx2.
502	505	4	1	0.001	0.0	-0.03	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
503	505	5	1	0.001	0.0	-0.03	0.01	0.0	0.0	Cost not reduced at x3+dx3.
501	505	6	1	9.0E-4	0.0	-0.03	0.0	0.0	0.0	Global search reduced cost.
504	506	1	1	9.0E-4	-0.03	0.0	0.0	0.0	0.0	Exploration base, Delta = 1.0.
505	506	2	1	0.0016	-0.04	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
506	506	3	1	4.0E-4	-0.02	0.0	0.0	0.0	0.0	Cost reduced     at x1+dx1.
507	506	4	1	5.0E-4	-0.02	0.01	0.0	0.0	0.0	Cost not reduced at x2+dx2.
508	506	5	1	5.0E-4	-0.02	-0.01	0.0	0.0	0.0	Cost not reduced at x2-dx2.
509	506	6	1	5.0E-4	-0.02	0.0	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
510	506	7	1	5.0E-4	-0.02	0.0	0.01	0.0	0.0	Cost not reduced at x3+dx3.
506	506	8	1	4.0E-4	-0.02	0.0	0.0	0.0	0.0	Global search reduced cost.
511	507	1	1	0.0025	-0.04	0.03	0.0	0.0	0.0	Exploration base, Delta = 1.0.
512	507	2	1	0.0018	-0.03	0.03	0.0	0.0	0.0	Cost reduced     at x1+dx1.
513	507	3	1	0.0025	-0.03	0.04	0.0	0.0	0.0	Cost not reduced at x2+dx2.
514	507	4	1	0.0013	-0.03	0.02	0.0	0.0	0.0	Cost reduced     at x2-dx2.
515	507	5	1	0.0014	-0.03	0.02	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
516	507	6	1	0.0014	-0.03	0.02	0.01	0.0	0.0	Cost not reduced at x3+dx3.
517	507	7	1	1.0E-4	-0.01	0.0	0.0	0.0	0.0	Cost reduced     at x1+dx1.
518	507	8	1	2.0E-4	-0.01	-0.01	0.0	0.0	0.0	Cost not reduced at x2-dx2.
519	507	9	1	2.0E-4	-0.01	0.01	0.0	0.0	0.0	Cost not reduced at x2+dx2.
520	507	10	1	2.0E-4	-0.01	0.0	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
521	507	11	1	2.0E-4	-0.01	0.0	0.01	0.0	0.0	Cost not reduced at x3+dx3.
517	507	12	1	1.0E-4	-0.01	0.0	0.0	0.0	0.0	Local search reduced cost.
522	508	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Exploration base, Delta = 1.0.
523	508	2	1	1.0E-4	0.01	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
523	508	3	1	1.0E-4	-0.01	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
524	508	4	1	1.0E-4	0.0	-0.01	0.0	0.0	0.0	Cost not reduced at x2-dx2.
525	508	5	1	1.0E-4	0.0	0.01	0.0	0.0	0.0	Cost not reduced at x2+dx2.
526	508	6	1	1.0E-4	0.0	0.0	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
527	508	7	1	1.0E-4	0.0	0.0	0.01	0.0	0.0	Cost not reduced at x3+dx3.
522	508	8	1	0.0	0.0	0.0	0.0	0.0	0.0	Global search reduced cost.
527	509	1	1	1.0E-4	0.01	0.0	0.0	0.0	0.0	Exploration base, Delta = 1.0.
528	509	2	1	4.0E-4	0.02	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
528	509	3	1	0.0	0.0	0.0	0.0	0.0	0.0	Cost reduced     at x1-dx1.
528	509	4	1	1.0E-4	0.0	-0.01	0.0	0.0	0.0	Cost not reduced at x2-dx2.
528	509	5	1	1.0E-4	0.0	0.01	0.0	0.0	0.0	Cost not reduced at x2+dx2.
528	509	6	1	1.0E-4	0.0	0.0	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
528	509	7	1	1.0E-4	0.0	0.0	0.01	0.0	0.0	Cost not reduced at x3+dx3.
528	509	8	1	1.0E-4	-0.01	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
528	509	9	1	1.0E-4	0.01	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
528	509	10	1	1.0E-4	0.0	-0.01	0.0	0.0	0.0	Cost not reduced at x2-dx2.
528	509	11	1	1.0E-4	0.0	0.01	0.0	0.0	0.0	Cost not reduced at x2+dx2.
528	509	12	1	1.0E-4	0.0	0.0	-0.01	0.0	0.0	Cost not reduced at x3-dx3.
528	509	13	1	1.0E-4	0.0	0.0	0.01	0.0	0.0	Cost not reduced at x3+dx3.
522	509	14	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Reduce step size to '0.5'.
528	510	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Exploration base, Delta = 0.5.
529	510	2	1	2.5E-5	-0.005	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
530	510	3	1	2.5E-5	0.005	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
531	510	4	1	2.5E-5	0.0	-0.005	0.0	0.0	0.0	Cost not reduced at x2-dx2.
532	510	5	1	2.5E-5	0.0	0.005	0.0	0.0	0.0	Cost not reduced at x2+dx2.
533	510	6	1	2.5E-5	0.0	0.0	-0.005	0.0	0.0	Cost not reduced at x3-dx3.
534	510	7	1	2.5E-5	0.0	0.0	0.005	0.0	0.0	Cost not reduced at x3+dx3.
534	510	8	1	2.5E-5	-0.005	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
534	510	9	1	2.5E-5	0.005	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
534	510	10	1	2.5E-5	0.0	-0.005	0.0	0.0	0.0	Cost not reduced at x2-dx2.
534	510	11	1	2.5E-5	0.0	0.005	0.0	0.0	0.0	Cost not reduced at x2+dx2.
534	510	12	1	2.5E-5	0.0	0.0	-0.005	0.0	0.0	Cost not reduced at x3-dx3.
534	510	13	1	2.5E-5	0.0	0.0	0.005	0.0	0.0	Cost not reduced at x3+dx3.
522	510	14	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Reduce step size to '0.25'.
534	511	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Exploration base, Delta = 0.25.
535	511	2	1	6.25E-6	-0.0025	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
536	511	3	1	6.25E-6	0.0025	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
537	511	4	1	6.25E-6	0.0	-0.0025	0.0	0.0	0.0	Cost not reduced at x2-dx2.
538	511	5	1	6.25E-6	0.0	0.0025	0.0	0.0	0.0	Cost not reduced at x2+dx2.
539	511	6	1	6.25E-6	0.0	0.0	-0.0025	0.0	0.0	Cost not reduced at x3-dx3.
540	511	7	1	6.25E-6	0.0	0.0	0.0025	0.0	0.0	Cost not reduced at x3+dx3.
540	511	8	1	6.25E-6	-0.0025	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
540	511	9	1	6.25E-6	0.0025	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
540	511	10	1	6.25E-6	0.0	-0.0025	0.0	0.0	0.0	Cost not reduced at x2-dx2.
540	511	11	1	6.25E-6	0.0	0.0025	0.0	0.0	0.0	Cost not reduced at x2+dx2.
540	511	12	1	6.25E-6	0.0	0.0	-0.0025	0.0	0.0	Cost not reduced at x3-dx3.
540	511	13	1	6.25E-6	0.0	0.0	0.0025	0.0	0.0	Cost not reduced at x3+dx3.
522	511	14	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Reduce step size to '0.125'.
540	512	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Exploration base, Delta = 0.125.
541	512	2	1	1.5625E-6	-0.00125	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
542	512	3	1	1.5625E-6	0.00125	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
543	512	4	1	1.5625E-6	0.0	-0.00125	0.0	0.0	0.0	Cost not reduced at x2-dx2.
544	512	5	1	1.5625E-6	0.0	0.00125	0.0	0.0	0.0	Cost not reduced at x2+dx2.
545	512	6	1	1.5625E-6	0.0	0.0	-0.00125	0.0	0.0	Cost not reduced at x3-dx3.
546	512	7	1	1.5625E-6	0.0	0.0	0.00125	0.0	0.0	Cost not reduced at x3+dx3.
546	512	8	1	1.5625E-6	-0.00125	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
546	512	9	1	1.5625E-6	0.00125	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
546	512	10	1	1.5625E-6	0.0	-0.00125	0.0	0.0	0.0	Cost not reduced at x2-dx2.
546	512	11	1	1.5625E-6	0.0	0.00125	0.0	0.0	0.0	Cost not reduced at x2+dx2.
546	512	12	1	1.5625E-6	0.0	0.0	-0.00125	0.0	0.0	Cost not reduced at x3-dx3.
546	512	13	1	1.5625E-6	0.0	0.0	0.00125	0.0	0.0	Cost not reduced at x3+dx3.
522	512	14	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Reduce step size to '0.0625'.
546	513	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Exploration base, Delta = 0.0625.
547	513	2	1	3.90625E-7	-6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
548	513	3	1	3.90625E-7	6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
549	513	4	1	3.90625E-7	0.0	-6.25E-4	0.0	0.0	0.0	Cost not reduced at x2-dx2.
550	513	5	1	3.90625E-7	0.0	6.25E-4	0.0	0.0	0.0	Cost not reduced at x2+dx2.
551	513	6	1	3.90625E-7	0.0	0.0	-6.25E-4	0.0	0.0	Cost not reduced at x3-dx3.
552	513	7	1	3.90625E-7	0.0	0.0	6.25E-4	0.0	0.0	Cost not reduced at x3+dx3.
552	513	8	1	3.90625E-7	-6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
552	513	9	1	3.90625E-7	6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
552	513	10	1	3.90625E-7	0.0	-6.25E-4	0.0	0.0	0.0	Cost not reduced at x2-dx2.
552	513	11	1	3.90625E-7	0.0	6.25E-4	0.0	0.0	0.0	Cost not reduced at x2+dx2.
552	513	12	1	3.90625E-7	0.0	0.0	-6.25E-4	0.0	0.0	Cost not reduced at x3-dx3.
552	513	13	1	3.90625E-7	0.0	0.0	6.25E-4	0.0	0.0	Cost not reduced at x3+dx3.
522	513	14	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Maximum number of step reductions reached.
522	513	15	1	0.0	0.0	0.0	0.0	0.0	0.0	Minimum point.
